date,close,volume,open,high,low,,delta
7/21/2014,1855.914956,15641.8182,197.09,197.5,196.43,,-0.000974841
7/18/2014,1857.725943,15922.52116,196.35,197.91,196.24,,-0.001097784
7/17/2014,1859.767567,16238.97286,197.35,198.1,195.43,,-0.00121757
7/16/2014,1862.034725,16590.38234,198.11,198.26,197.42,,-0.001333868
7/15/2014,1864.52175,16975.87127,197.72,198.1,196.36,,-0.00144636
7/14/2014,1867.222427,17394.47612,197.61,197.86,197.44,,-0.001554746
7/11/2014,1870.130004,17845.1506,196.22,196.75,195.78,,-0.001658738
7/10/2014,1873.237215,18326.76825,195.22,196.86,195.06,,-0.001758068
7/9/2014,1876.536292,18838.12529,196.73,197.295,196.31,,-0.001852481
7/8/2014,1880.018991,19377.94358,197.15,197.22,195.76,,-0.001941742
7/7/2014,1883.676606,19944.87387,197.82,197.98,197.22,,-0.002025636
7/3/2014,1887.499994,20537.49911,197.79,198.29,197.64,,-0.002103965
7/2/2014,1891.4796,21154.33807,197.05,197.48,196.96,,-0.002176548
7/1/2014,1895.605477,21793.84895,196.19,197.63,196.13,,-0.002243228
6/30/2014,1899.867312,22454.43332,195.7,196.165,195.53,,-0.002303862
6/27/2014,1904.254452,23134.44007,194.98,195.88,194.885,,-0.002358332
6/26/2014,1908.755932,23832.16951,195.61,195.63,194.13,,-0.002406535
6/25/2014,1913.360501,24545.87771,194.25,195.781,194.25,,-0.002448389
6/24/2014,1918.05665,25273.78075,195.53,196.5,194.48,,-0.002483831
6/23/2014,1922.83264,26014.05927,195.97,196.05,195.52,,-0.002512815
6/20/2014,1927.676535,26764.86294,196.03,196.1039,195.7,,-0.002535316
6/19/2014,1932.576227,27524.31515,196.43,196.6,195.8,,-0.002551325
6/18/2014,1937.519469,28290.51767,194.83,196.37,194.4,,-0.002560851
6/17/2014,1942.493906,29061.55539,194.02,194.97,193.81,,-0.002563918
6/16/2014,1947.487104,29835.50111,193.89,194.7,193.66,,-0.00256057
6/13/2014,1952.486583,30610.42037,193.9,194.32,193.3,,-0.002550864
6/12/2014,1957.479847,31384.37629,194.65,194.8,193.11,,-0.002534871
6/11/2014,1962.454415,32155.43437,194.9,195.12,194.48,,-0.002512679
6/10/2014,1967.397854,32921.66737,195.33,195.64,194.92,,-0.002484388
6/9/2014,1972.297807,33681.1601,195.35,196.05,195.17,,-0.002450112
6/6/2014,1977.142027,34432.01424,194.87,195.43,194.78,,-0.002409978
6/5/2014,1981.918407,35172.35303,193.41,194.65,192.7,,-0.002364122
6/4/2014,1986.615007,35900.32601,192.47,193.3,192.265,,-0.002312693
6/3/2014,1991.220088,36614.11364,192.4,192.9,192.25,,-0.002255851
6/2/2014,1995.722141,37311.9318,192.95,192.99,191.97,,-0.002193765
5/30/2014,2000.109912,37992.03633,192.19,192.8,192.03,,-0.002126612
5/29/2014,2004.372434,38652.72732,191.82,192.4,191.33,,-0.002054579
5/28/2014,2008.499054,39292.35337,191.52,191.82,191.06,,-0.00197786
5/27/2014,2012.479457,39909.31576,191.05,191.58,190.95,,-0.001896657
5/23/2014,2016.303693,40502.07241,189.75,190.48,189.5858,,-0.001811178
5/22/2014,2019.962205,41069.14173,189.18,189.98,188.86,,-0.001721639
5/21/2014,2023.445847,41609.10634,188.1,189.22,188.06,,-0.001628259
5/20/2014,2026.745914,42120.61661,188.645,188.67,187.07,,-0.001531263
5/19/2014,2029.854155,42602.39404,187.69,188.89,187.52,,-0.001430884
5/16/2014,2032.762803,43053.23443,187.51,188.13,186.72,,-0.001327355
5/15/2014,2035.464587,43472.01091,188.67,188.72,186.48,,-0.001220915
5/14/2014,2037.952753,43857.67677,189.79,189.88,188.79,,-0.001111806
5/13/2014,2040.221084,44209.26803,190.03,190.42,189.77,,-0.001000275
5/12/2014,2042.263909,44525.90591,188.76,189.88,187.9992,,-0.000886568
5/9/2014,2044.076122,44806.79897,187.69,188.04,186.83,,-0.000770938
5/8/2014,2045.653194,45051.24512,187.67,189.05,187.08,,-0.000653637
5/7/2014,2046.991183,45258.63339,187.43,187.97,186.01,,-0.000534919
5/6/2014,2048.086744,45428.4454,188,188.13,186.74,,-0.000415042
5/5/2014,2048.93714,45560.25671,187.14,188.55,186.62,,-0.000294263
5/2/2014,2049.540244,45653.73787,188.31,189.14,187.78,,-0.000172841
5/1/2014,2049.89455,45708.65522,188.22,188.84,187.73,,-5.10347E-05
4/30/2014,2049.999171,45724.87149,187.44,188.5,187.18,,7.08952E-05
4/29/2014,2049.853846,45702.34616,187.48,188.04,187.08,,0.000192689
4/28/2014,2049.458939,45641.13552,187.05,187.69,184.96,,0.000314085
4/25/2014,2048.815436,45541.39258,187.21,187.33,185.87,,0.000434826
4/24/2014,2047.924946,45403.36662,188.37,188.39,186.93,,0.00055465
4/23/2014,2046.789695,45227.40266,187.81,187.92,187.3,,0.000673299
4/22/2014,2045.412519,45013.9405,187.23,188.4,187.13,,0.000790517
4/21/2014,2043.796863,44763.5137,186.44,187.1,186.21,,0.000906047
4/17/2014,2041.946762,44476.74818,185.88,186.91,185.56,,0.001019635
4/16/2014,2039.866843,44154.36071,185.47,186.14,184.65,,0.001131028
4/15/2014,2037.562304,43797.1571,183.32,184.33,181.51,,0.001239976
4/14/2014,2035.038904,43406.03016,182.93,183.37,181.44,,0.001346233
4/11/2014,2032.302952,42981.95751,182.17,183.42,181.31,,0.001449553
4/10/2014,2029.361285,42525.99911,187.09,187.17,182.93,,0.001549697
4/9/2014,2026.221256,42039.29461,185.6,187.15,185.06,,0.001646427
4/8/2014,2022.890713,41523.06054,184.21,185.4,183.59,,0.001739512
4/7/2014,2019.377982,40978.5872,185.9,186.26,183.96,,0.001828722
4/4/2014,2015.691842,40407.23548,189.64,189.7,186.1,,0.001913836
4/3/2014,2011.841506,39810.43349,189.17,189.22,188.05,,0.001994638
4/2/2014,2007.836599,39189.6729,188.5,189.13,188.14,,0.002070916
4/1/2014,2003.687131,38546.5053,187.62,188.36,187.0015,,0.002142468
3/31/2014,1999.403473,37882.53827,186.65,187.3,185.5216,,0.002209097
3/28/2014,1994.996331,37199.43138,185.105,186.42,185,,0.002270616
3/27/2014,1990.476723,36498.89204,184.77,185.34,183.9,,0.002326845
3/26/2014,1985.855944,35782.67124,187.03,187.34,184.92,,0.002377615
3/25/2014,1981.145543,35052.55916,186.37,186.94,185.27,,0.002422764
3/24/2014,1976.357295,34310.3807,186.82,187.07,184.62,,0.002462146
3/21/2014,1971.503167,33557.99091,187.72,189.0239,186.03,,0.00249562
3/20/2014,1966.595293,32797.27038,186.25,187.89,185.92,,0.002523062
3/19/2014,1961.645939,32030.12051,187.7,187.94,185.47,,0.002544358
3/18/2014,1956.667476,31258.45878,186.71,187.91,186.51,,0.002559409
3/17/2014,1951.672348,30484.21394,185.59,186.77,185.51,,0.002568129
3/14/2014,1946.67304,29709.32121,184.8,185.8,184.44,,0.002570448
3/13/2014,1941.682048,28935.7174,187.84,187.99,184.66,,0.002566309
3/12/2014,1936.711846,28165.33612,186.32,187.35,185.9,,0.002555675
3/11/2014,1931.774858,27400.10294,188.44,188.71,186.8,,0.002538521
3/10/2014,1926.883423,26641.93052,187.94,188.23,187.08,,0.002514844
3/7/2014,1922.049767,25892.71391,188.87,188.96,187.43,,0.002484655
3/6/2014,1917.285973,25154.32577,188.21,188.61,187.7796,,0.002447985
3/5/2014,1912.603946,24428.61166,187.72,188.07,187.45,,0.002404884
3/4/2014,1908.01539,23717.38551,186.75,187.98,186.75,,0.00235542
3/3/2014,1903.531774,23022.42501,184.69,185.45,183.75,,0.00229968
2/28/2014,1899.164304,22345.46719,185.79,187.15,185.05,,0.002237772
2/27/2014,1894.923897,21688.2041,184.59,185.87,184.37,,0.002169822
2/26/2014,1890.821152,21052.27855,185.11,185.6,184.33,,0.002095977
2/25/2014,1886.866323,20439.28003,185.03,185.59,184.23,,0.002016404
2/24/2014,1883.069295,19850.74072,184.28,186.15,184.2,,0.001931286
2/21/2014,1879.439559,19288.13165,184.49,184.89,183.8,,0.00184083
2/20/2014,1875.986187,18752.85905,183.27,184.52,182.6,,0.001745258
2/19/2014,1872.717812,18246.26084,183.76,184.95,182.87,,0.001644812
2/18/2014,1869.642601,17769.60323,184.19,184.49,183.65,,0.001539751
2/14/2014,1866.768243,17324.07763,182.84,184.36,182.67,,0.001430352
2/13/2014,1864.10192,16910.79761,180.84,183.2,180.83,,0.001316908
2/12/2014,1861.650298,16530.79617,182.22,182.83,181.705,,0.001199726
2/11/2014,1859.419504,16185.0231,180.16,182.439,180.0389,,0.001079129
2/10/2014,1857.415114,15874.34267,179.7,180.07,179.21,,0.000955451
2/7/2014,1855.642138,15599.5314,178.31,179.87,177.73,,0.000829042
2/6/2014,1854.105008,15361.27619,175.58,177.48,175.2209,,0.000700258
2/5/2014,1852.807565,15160.17255,174.79,175.56,173.71,,0.000569467
2/4/2014,1851.753052,14996.72313,174.95,175.84,174.1055,,0.000437045
2/3/2014,1850.944106,14871.33647,177.95,178.37,173.83,,0.000303374
1/31/2014,1850.382748,14784.32598,177.02,179.29,176.92,,0.00016884
1/30/2014,1850.070381,14735.90913,178.86,179.81,178.26,,3.38349E-05
1/29/2014,1850.007787,14726.20694,177.56,178.55,176.88,,-0.000101251
1/28/2014,1850.19512,14755.24366,178.14,179.3,178.12,,-0.000236024
1/27/2014,1850.631914,14822.94671,179.06,179.52,177.12,,-0.000370095
1/24/2014,1851.317077,14929.14688,181.6,181.66,178.83,,-0.000503074
1/23/2014,1852.248895,15073.57871,183.36,183.4,181.82,,-0.000634579
1/22/2014,1853.42504,15255.88121,184.49,184.57,183.91,,-0.000764233
1/21/2014,1854.842572,15475.59871,184.7,184.77,183.05,,-0.000891666
1/17/2014,1856.497949,15732.18203,184.1,184.45,183.32,,-0.001016517
1/16/2014,1858.387031,16024.98984,184.28,184.6618,183.83,,-0.001138437
1/15/2014,1860.505099,16353.29029,184.1,184.94,183.7102,,-0.001257086
1/14/2014,1862.846857,16716.26279,182.28,183.77,181.95,,-0.001372138
1/13/2014,1865.406452,17113.00009,183.71,184.18,181.34,,-0.001483283
1/10/2014,1868.177488,17542.51057,183.95,184.22,183.01,,-0.001590222
1/9/2014,1871.153037,18003.72066,184.1,184.13,182.795,,-0.001692676
1/8/2014,1874.325662,18495.47759,183.45,183.83,182.89,,-0.001790379
1/7/2014,1877.687434,19016.55222,183.09,183.79,182.95,,-0.001883085
1/6/2014,1881.229949,19565.64212,183.47,183.56,182.08,,-0.001970565
1/3/2014,1884.944354,20141.37488,183.21,183.6,182.63,,-0.002052608
1/2/2014,1888.821364,20742.31144,183.98,184.07,182.48,,-0.002129023
12/31/2013,1892.851289,21366.94978,184.07,184.69,183.93,,-0.002199638
12/30/2013,1897.024056,22013.72864,183.87,184.02,183.58,,-0.0022643
12/27/2013,1901.329235,22681.0314,184.1,184.18,183.66,,-0.002322874
12/26/2013,1905.756066,23367.19015,183.34,183.96,183.32,,-0.002375246
12/24/2013,1910.293483,24070.48986,182.54,183.01,182.53,,-0.002421322
12/23/2013,1914.930146,24789.17264,182.41,182.64,182.065,,-0.002461026
12/20/2013,1919.654465,25521.44215,180.67,181.99,180.5683,,-0.0024943
12/19/2013,1924.454633,26265.46811,181.19,181.7,180.71,,-0.002521106
12/18/2013,1929.318651,27019.39083,178.92,181.73,177.32,,-0.002541424
12/17/2013,1934.234361,27781.32591,179.36,179.41,178.25,,-0.002555251
12/16/2013,1939.189477,28549.3689,178.95,179.81,178.9,,-0.002562601
12/13/2013,1944.171614,29321.6001,178.5,178.66,177.77,,-0.002563506
12/12/2013,1949.168318,30096.08933,178.64,178.86,177.76,,-0.002558012
12/11/2013,1954.167102,30870.90076,180.81,180.85,178.5,,-0.002546183
12/10/2013,1959.15547,31644.09778,180.98,181.36,180.635,,-0.002528095
12/9/2013,1964.120954,32413.7478,181.47,181.67,181.16,,-0.00250384
12/6/2013,1969.051142,33177.92709,180.67,181.11,180.15,,-0.002473523
12/5/2013,1973.933713,33934.72559,179.41,179.74,178.7701,,-0.002437263
12/4/2013,1978.756463,34682.25171,179.1,180.48,178.35,,-0.002395188
12/3/2013,1983.507336,35418.63703,179.94,180.39,179.17,,-0.002347441
12/2/2013,1988.174458,36142.04096,181.09,181.43,180.25,,-0.002294174
11/29/2013,1992.746164,36850.65536,181.32,181.75,180.8,,-0.002235549
11/27/2013,1997.211026,37542.70908,180.87,181.24,180.65,,-0.002171738
11/26/2013,2001.557886,38216.47234,180.72,181.22,180.405,,-0.002102923
11/25/2013,2005.775878,38870.26108,181.13,181.17,180.37,,-0.002029292
11/22/2013,2009.854459,39502.44117,179.98,180.83,179.77,,-0.001951042
11/21/2013,2013.783435,40111.43248,178.97,180.05,178.86,,-0.001868378
11/20/2013,2017.552986,40695.71287,179.39,179.93,177.98,,-0.001781509
11/19/2013,2021.15369,41253.82192,179.33,179.87,178.72,,-0.001690653
11/18/2013,2024.576546,41784.36467,180.35,180.5,179.02,,-0.001596032
11/15/2013,2027.813,42286.01502,179.56,180.12,179.33,,-0.001497873
11/14/2013,2030.854962,42757.51912,178.54,179.42,178.25,,-0.001396407
11/13/2013,2033.694829,43197.69844,176.09,178.4261,176.09,,-0.001291873
11/12/2013,2036.325502,43605.45278,176.94,177.36,176.37,,-0.001184508
11/11/2013,2038.740406,43979.76295,177.12,177.53,176.91,,-0.001074557
11/8/2013,2040.933506,44319.69338,174.87,177.31,174.85,,-0.000962266
11/7/2013,2042.899319,44624.39441,177.5,177.64,174.76,,-0.000847885
11/6/2013,2044.632932,44893.10446,177.03,177.5,176.54,,-0.000731664
11/5/2013,2046.130012,45125.15188,176.14,176.75,175.57,,-0.000613858
11/4/2013,2047.386817,45319.95669,176.69,176.9,175.9825,,-0.000494722
11/1/2013,2048.400206,45477.03196,176.02,176.61,175.22,,-0.000374513
10/31/2013,2049.167646,45595.9851,176.15,176.89,175.53,,-0.000253488
10/30/2013,2049.687218,45676.51878,177.38,177.51,175.66,,-0.000131908
10/29/2013,2049.957624,45718.43171,176.63,177.24,176.38,,-1.00313E-05
10/28/2013,2049.978188,45721.61913,175.89,176.47,175.7,,0.000111882
10/25/2013,2049.748859,45686.07308,175.51,176,175.17,,0.000233571
10/24/2013,2049.270209,45611.88239,174.92,175.37,174.51,,0.000354776
10/23/2013,2048.543436,45499.23251,174.81,174.89,173.96,,0.000475237
10/22/2013,2047.570355,45348.405,174.91,175.93,174.4262,,0.000594695
10/21/2013,2046.353399,45159.77686,174.45,174.75,174.01,,0.000712892
10/18/2013,2044.89561,44933.81955,173.86,174.51,173.51,,0.00082957
10/17/2013,2043.200631,44671.09785,171.37,173.32,171.34,,0.000944475
10/16/2013,2041.2727,44372.26843,170.72,172.16,170.635,,0.001057353
10/15/2013,2039.116634,44038.07821,170.51,171.15,169.47,,0.001167952
10/14/2013,2036.737823,43669.36249,169.21,171.08,169.08,,0.001276022
10/11/2013,2034.142212,43267.04286,168.91,170.32,168.77,,0.001381318
10/10/2013,2031.33629,42832.12492,167.29,169.26,167.23,,0.001483597
10/9/2013,2028.327069,42365.69573,165.8,166.2,164.53,,0.001582619
10/8/2013,2025.122072,41868.92113,167.4,167.62,165.36,,0.001678149
10/7/2013,2021.729308,41343.04278,167.42,168.45,167.25,,0.001769956
10/4/2013,2018.157259,40789.37512,167.75,169.06,167.53,,0.001857813
10/3/2013,2014.414852,40209.30202,168.79,168.94,166.84,,0.001941501
10/2/2013,2010.511441,39604.27337,168.35,169.3422,167.83,,0.002020805
10/1/2013,2006.456783,38975.80142,168.14,169.5,167.9671,,0.002095516
9/30/2013,2002.261013,38325.45702,167.48,168.54,167.15,,0.002165434
9/27/2013,1997.934617,37654.8657,168.84,169.14,168.47,,0.002230365
9/26/2013,1993.48841,36965.70358,169.32,170.17,169.05,,0.002290125
9/25/2013,1988.933505,36259.69322,169.64,169.98,168.89,,0.002344536
9/24/2013,1984.281286,35538.59926,169.9,170.53,169.21,,0.002393433
9/23/2013,1979.543381,34804.22408,170.49,170.65,169.39,,0.002436659
9/20/2013,1974.731634,34058.40322,172.33,172.33,170.58,,0.002474068
9/19/2013,1969.85807,33303.00084,173.52,173.6,172.585,,0.002505528
9/18/2013,1964.934871,32539.90507,171.01,173.52,170.58,,0.002530915
9/17/2013,1959.974343,31771.02324,170.46,171.11,170.46,,0.002550121
9/16/2013,1954.988885,30998.27716,171.16,171.24,170.04,,0.002563052
9/13/2013,1949.990957,30223.59829,169.13,169.46,168.74,,0.002569626
9/12/2013,1944.993051,29448.92292,169.34,169.56,168.72,,0.002569779
9/11/2013,1940.00766,28676.18734,168.64,169.4,168.35,,0.002563459
9/10/2013,1935.047245,27907.32298,168.64,168.9,168.26,,0.002550634
9/9/2013,1930.124204,27144.25161,166.45,167.73,166.45,,0.002531287
9/6/2013,1925.250842,26388.88051,166.51,166.98,164.48,,0.002505417
9/5/2013,1920.43934,25643.09771,165.85,166.4,165.73,,0.002473045
9/4/2013,1915.701724,24908.76728,164.43,166.03,164.135,,0.002434205
9/3/2013,1911.049836,24187.72466,165.23,165.58,163.7,,0.002388956
8/30/2013,1906.495304,23481.77208,164.51,164.53,163.17,,0.00233737
8/29/2013,1902.04951,22792.67406,163.55,165.04,163.4,,0.002279543
8/28/2013,1897.723568,22122.15299,163.26,164.49,163.05,,0.002215588
8/27/2013,1893.528289,21471.88482,164.36,166.0024,163.21,,0.002145639
8/26/2013,1889.47416,20843.49487,166.79,167.3,165.89,,0.002069848
8/23/2013,1885.571315,20238.5538,166.55,166.83,165.77,,0.001988388
8/22/2013,1881.829507,19658.57365,164.9,166.3,164.89,,0.001901452
8/21/2013,1878.258091,19105.00405,165.12,166.03,164.19,,0.001809249
8/20/2013,1874.865991,18579.22866,165.04,166.2,164.86,,0.00171201
8/19/2013,1871.661688,18082.56163,165.64,166.21,164.76,,0.001609982
8/16/2013,1868.65319,17616.24438,166.06,166.63,165.5,,0.001503431
8/15/2013,1865.848016,17181.44244,167.41,167.43,166.09,,0.001392638
8/14/2013,1863.253178,16779.24261,169.53,169.8,168.7,,0.001277902
8/13/2013,1860.875162,16410.65016,169.41,169.9,168.41,,0.001159535
8/12/2013,1858.719912,16076.5864,168.46,169.31,168.38,,0.001037863
8/9/2013,1856.792815,15777.88631,169.58,170.1,168.72,,0.000913228
8/8/2013,1855.098687,15515.29647,169.98,170.18,168.93,,0.000785979
8/7/2013,1853.641763,15289.47323,169.19,169.43,168.55,,0.000656479
8/6/2013,1852.425684,15100.98103,170.37,170.7402,169.35,,0.000525098
8/5/2013,1851.45349,14950.291,170.57,170.96,170.35,,0.000392213
8/2/2013,1850.727612,14837.77979,170.28,170.9725,170.05,,0.000258208
8/1/2013,1850.249862,14763.72862,169.99,170.81,169.9,,0.000123472
7/31/2013,1850.021436,14728.32257,168.94,169.85,168.49,,-1.16042E-05
7/30/2013,1850.042904,14731.65015,169.1,169.28,168.19,,-0.000146629
7/29/2013,1850.314213,14773.70303,168.68,169.06,168.11,,-0.000281209
7/26/2013,1850.834685,14854.3761,168.22,169.16,167.52,,-0.000414956
7/25/2013,1851.603018,14973.46774,168.22,169.08,167.94,,-0.000547482
7/24/2013,1852.617292,15130.68025,169.79,169.86,168.18,,-0.000678406
7/23/2013,1853.874972,15325.62071,169.8,169.83,169.05,,-0.000807354
7/22/2013,1855.372915,15557.80186,169.41,169.74,169.01,,-0.000933959
7/19/2013,1857.107377,15826.64336,168.52,169.23,168.31,,-0.001057862
7/18/2013,1859.074021,16131.47326,168.31,169.27,168.2,,-0.001178719
7/17/2013,1861.267933,16471.52963,168.16,168.48,167.73,,-0.001296194
7/16/2013,1863.683629,16845.96252,168.26,168.36,167.07,,-0.001409967
7/15/2013,1866.315071,17253.83603,167.97,168.39,167.68,,-0.001519729
7/12/2013,1869.155682,17694.1307,167.39,167.9332,167.13,,-0.001625191
7/11/2013,1872.198361,18165.74602,167.11,167.61,165.1774,,-0.001726075
7/10/2013,1875.435504,18667.50319,164.97,165.75,164.63,,-0.001822125
7/9/2013,1878.85902,19198.14808,164.98,165.33,164.27,,-0.001913098
7/8/2013,1882.460351,19756.35436,163.86,164.39,163.58,,-0.001998772
7/5/2013,1886.230495,20340.7268,162.47,163.08,161.3,,-0.002078943
7/3/2013,1890.160031,20949.80478,160.48,161.77,160.22,,-0.002153426
7/2/2013,1894.239135,21582.06591,161.12,162.3,160.5,,-0.002222055
7/1/2013,1898.457612,22235.92988,161.26,162.48,161.08,,-0.002284683
6/28/2013,1902.804918,22909.76236,160.63,161.4,159.86,,-0.002341183
6/27/2013,1907.270188,23601.87913,161.1,161.82,160.95,,-0.002391448
6/26/2013,1911.84226,24310.55025,159.87,160.5,159.25,,-0.002435389
6/25/2013,1916.509706,25034.00442,158.48,160.1,157.42,,-0.002472936
6/24/2013,1921.26086,25770.43337,157.41,158.43,155.73,,-0.002504038
6/21/2013,1926.083848,26517.99642,159.64,159.76,157.47,,-0.002528664
6/20/2013,1930.966613,27274.82504,161.86,163.4668,158.98,,-0.002546798
6/19/2013,1935.896952,28039.02757,165.6,165.89,163.38,,-0.002558445
6/18/2013,1940.862541,28808.69389,164.53,165.99,164.52,,-0.002563623
6/17/2013,1945.850969,29581.90023,164.29,165.22,163.2192,,-0.00256237
6/14/2013,1950.849768,30356.714,164.03,164.67,162.91,,-0.002554738
6/13/2013,1955.846442,31131.19854,161.66,164.5,161.3,,-0.002540794
6/12/2013,1960.828504,31903.41806,164.22,164.39,161.6,,-0.002520621
6/11/2013,1965.783499,32671.44241,163.3,164.54,162.739,,-0.002494316
6/10/2013,1970.699045,33433.35193,165.31,165.4,164.37,,-0.002461986
6/7/2013,1975.562853,34187.24224,163.85,164.95,163.14,,-0.002423755
6/6/2013,1980.362768,34931.229,161.2,162.74,160.25,,-0.002379757
6/5/2013,1985.086791,35663.45265,163.09,163.42,161.13,,-0.002330136
6/4/2013,1989.723116,36382.08299,164.44,165.1,162.73,,-0.002275048
6/3/2013,1994.260154,37085.32384,163.83,164.46,162.6599,,-0.00221466
5/31/2013,1998.686564,37771.41745,165.37,166.31,163.13,,-0.002149145
5/30/2013,2002.991284,38438.64894,165.35,166.59,165.22,,-0.002078689
5/29/2013,2007.163552,39085.35059,165.42,165.8,164.34,,-0.002003482
5/28/2013,2011.192942,39709.90598,167.04,167.78,165.81,,-0.001923725
5/24/2013,2015.069381,40310.75404,164.47,165.3805,163.98,,-0.001839623
5/23/2013,2018.78318,40886.39297,164.16,165.91,163.94,,-0.001751389
5/22/2013,2022.325058,41435.38397,167.34,169.07,165.17,,-0.001659241
5/21/2013,2025.68616,41956.35485,167.08,167.8,166.5,,-0.001563405
5/20/2013,2028.858087,42448.00345,166.78,167.58,166.61,,-0.001464108
5/17/2013,2031.832909,42909.10091,165.95,167.04,165.73,,-0.001361584
5/16/2013,2034.603192,43338.49472,165.78,166.36,165.09,,-0.00125607
5/15/2013,2037.16201,43735.11162,164.96,166.45,164.91,,-0.001147809
5/14/2013,2039.50297,44097.96028,163.67,165.35,163.67,,-0.001037043
5/13/2013,2041.620218,44426.13377,163.2,163.81,162.82,,-0.000924021
5/10/2013,2043.508463,44718.81181,162.99,163.5498,162.51,,-0.000808993
5/9/2013,2045.162986,44975.26288,163.27,163.7,162.47,,-0.000692211
5/8/2013,2046.579651,45194.84597,162.42,163.39,162.33,,-0.000573929
5/7/2013,2047.754918,45377.01224,162.13,162.65,161.67,,-0.000454403
5/6/2013,2048.685848,45521.30637,161.49,162.01,161.42,,-0.000333891
5/3/2013,2049.370114,45627.3677,161.14,161.88,159.782,,-0.000212651
5/2/2013,2049.806007,45694.93113,158.68,159.89,158.53,,-9.09418E-05
5/1/2013,2049.992437,45723.82779,159.33,159.41,158.1,,3.09762E-05
4/30/2013,2049.928938,45713.98546,159.27,159.72,158.61,,0.000152843
4/29/2013,2049.615669,45665.42873,158.67,159.65,158.42,,0.000274398
4/26/2013,2049.053413,45578.27896,158.33,158.6,157.73,,0.000395382
4/25/2013,2048.243574,45452.754,158.34,159.27,158.1,,0.000515535
4/24/2013,2047.188178,45289.16758,157.83,158.3,157.54,,0.000634597
4/23/2013,2045.889862,45087.92858,156.95,157.93,156.17,,0.000752312
4/22/2013,2044.351871,44849.54001,155.78,156.54,154.75,,0.000868423
4/19/2013,2042.57805,44574.5977,154.5,155.55,154.12,,0.000982674
4/18/2013,2040.572831,44263.78887,155.37,155.41,153.55,,0.001094813
4/17/2013,2038.341228,43917.89038,156.29,156.32,154.28,,0.001204589
4/16/2013,2035.888818,43537.7668,156.29,157.49,155.91,,0.001311754
4/15/2013,2033.221731,43124.36823,158,158.13,155.1,,0.001416063
4/12/2013,2030.346632,42678.72796,158.68,159.04,157.92,,0.001517273
4/11/2013,2027.270709,42201.95985,158.7,159.71,158.54,,0.001615147
4/10/2013,2024.001649,41695.25558,157.17,158.87,157.13,,0.00170945
4/9/2013,2020.547624,41159.88165,156.5,157.32,155.98,,0.001799954
4/8/2013,2016.917266,40597.17621,155.27,156.22,154.75,,0.001886433
4/5/2013,2013.11965,40008.54573,153.95,155.35,153.77,,0.00196867
4/4/2013,2009.164268,39395.46148,155.43,156.17,155.09,,0.002046453
4/3/2013,2005.061005,38759.45585,156.91,157.03,154.82,,0.002119574
4/2/2013,2000.82012,38102.11853,156.61,157.21,156.37,,0.002187836
4/1/2013,1996.45221,37425.09251,156.59,156.91,155.67,,0.002251048
3/28/2013,1991.968194,36730.07001,156.09,156.85,155.75,,0.002309028
3/27/2013,1987.379279,36018.78822,155.26,156.245,155,,0.002361603
3/26/2013,1982.696935,35293.02498,155.59,156.23,155.42,,0.00240861
3/25/2013,1977.932867,34554.59432,156.01,156.27,154.35,,0.002449896
3/22/2013,1973.09898,33805.34193,154.85,155.6,154.73,,0.002485318
3/21/2013,1968.207358,33047.14055,154.76,155.6389,154.1,,0.002514748
3/20/2013,1963.270228,32281.88528,155.52,155.95,155.26,,0.002538069
3/19/2013,1958.299928,31511.48887,155.3,155.51,153.59,,0.002555174
3/18/2013,1953.308883,30737.87691,154.34,155.64,154.2,,0.002565976
3/15/2013,1948.309568,29962.98303,155.85,156.04,155.31,,0.002570397
3/14/2013,1943.314478,29188.74405,156.31,156.8,155.9078,,0.002568378
3/13/2013,1938.336098,28417.09517,155.76,156.12,155.23,,0.002559874
3/12/2013,1933.386872,27649.96512,155.92,156.1,155.21,,0.002544856
3/11/2013,1928.47917,26889.2713,155.325,156.04,155.13,,0.002523314
3/8/2013,1923.625259,26136.91508,155.46,155.65,154.66,,0.002495255
3/7/2013,1918.837271,25394.77693,154.7,154.98,154.52,,0.002460702
3/6/2013,1914.127173,24664.71183,154.84,154.92,154.16,,0.0024197
3/5/2013,1909.506739,23948.54455,153.66,154.7,153.64,,0.002372311
3/4/2013,1904.987517,23248.06515,151.76,152.92,151.52,,0.002318615
3/1/2013,1900.580803,22565.02444,151.09,152.34,150.41,,0.002258713
2/28/2013,1896.297611,21901.12969,151.9,152.87,151.41,,0.002192726
2/27/2013,1892.148647,21258.04028,149.89,152.33,149.76,,0.002120794
2/26/2013,1888.144281,20637.36359,149.72,150.2,148.73,,0.002043077
2/25/2013,1884.294523,20040.65101,152.63,152.86,149,,0.001959753
2/22/2013,1880.608993,19469.39399,151.15,151.89,150.4913,,0.001871021
2/21/2013,1877.096906,18925.02039,150.96,151.4218,149.94,,0.001777098
2/20/2013,1873.767038,18408.89085,153.14,153.19,151.26,,0.00167822
2/19/2013,1870.627712,17922.29543,152.37,153.28,152.1629,,0.001574641
2/15/2013,1867.686777,17466.45036,152.43,152.59,151.55,,0.001466631
2/14/2013,1864.951581,17042.49503,151.69,152.47,151.52,,0.001354478
2/13/2013,1862.428962,16651.48909,152.33,152.61,151.72,,0.001238485
2/12/2013,1860.125225,16294.40986,151.78,152.3,151.61,,0.001118969
